Object,A,B,C,GraspedDimension,Rigidity,Roundness,Mass,Shape,Type,Task,Force,Constraint,Class,Duration,OppType,PIP,Grasp,Grasp_group,Task_group,Power palm add 3-5,Power palm abd 2-5,Power palm add 2-5,Power pad abd 2,Power pad abd 2-3,Power pad abd 2-4,Intermediate abd 2,Intermediate add 2,Intermediate add 3,Precision pad abd 2,Precision pad abd 2-3,Precision pad abd 2-4,Precision pad abd 2-5,Precision pad add 2-5,Precision side abd 3,platform
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,1.0,Pad,Precision,thumb-index finger,Precision pad abd 2,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,1.0,Palm,Power,small diameter,Power palm abd 2-5,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,1.0,Side,Intermediate,lateral pinch,Intermediate add 2,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,5.0,Pad,Precision,thumb-index finger,Precision pad abd 2,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,2.0,Side,Intermediate,ventral,Intermediate add 2,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,5.0,Side,Intermediate,lateral pinch,Intermediate add 2,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,8.0,Side,Intermediate,ventral,Intermediate add 2,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,2.0,Palm,Power,small diameter,Power palm abd 2-5,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,0.0,Pad,Precision,thumb-index finger,Precision pad abd 2,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,2.0,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,3.0,Side,Intermediate,ventral,Intermediate add 2,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,5.0,Palm,Power,small diameter,Power palm abd 2-5,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,2.0,Palm,Power,large diameter,Power palm abd 2-5,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,3.0,Palm,Power,medium wrap,Power palm abd 2-5,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,3.0,Palm,Power,light tool,Power palm add 2-5,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,1.0,Side,Intermediate,adduction,Intermediate abd 2,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,hanging clothing,weight,uuu,hold,1.0,Palm,Power,medium wrap,Power palm abd 2-5,hanging,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
hanger,15.0,0.2,0.2,b/c,squeezable,a,20.0,prolate,cylinder,arranging object,weight,uuu,hold,3.0,Palm,Power,large diameter,Power palm abd 2-5,arranging,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glass jar,13.5,7.5,7.5,b/c,rigid,a,100.0,prolate,cylinder,cleaning bathroom,weight,uuu,hold,4.0,Palm,Power,large diameter,Power palm abd 2-5,cleaning,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glass jar,13.5,7.5,7.5,b/c,rigid,a,100.0,prolate,cylinder,cleaning bathroom,weight,uuu,hold,6.0,Palm,Power,large diameter,Power palm abd 2-5,cleaning,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paper cup,10.0,6.5,6.5,b/c,squeezable,a,10.0,prolate,cylinder,cleaning bathroom,weight,uuu,hold,1.0,Side,Intermediate,adduction,Intermediate abd 2,cleaning,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
paper cup,10.0,6.5,6.5,b/c,squeezable,a,10.0,prolate,cylinder,cleaning bathroom,weight,uuu,hold,29.0,Palm,Power,large diameter,Power palm abd 2-5,cleaning,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
paper cup,10.0,6.5,6.5,b/c,squeezable,a,10.0,prolate,cylinder,cleaning bathroom,weight,uuu,hold,11.0,Palm,Power,large diameter,Power palm abd 2-5,cleaning,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
coin,2.0,2.0,0.15,c,rigid,c,4.5,oblate,disk,arranging object,weight,uuu,hold,1.0,Pad,Precision,thumb-index finger,Precision pad abd 2,arranging,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
toilet brushholder,15.0,9.0,6.5,c,fragile,non-round,600.0,prolate,long prism,arranging object,weight,uuu,hold,4.0,Palm,Power,large diameter,Power palm abd 2-5,arranging,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,6.0,Pad,Precision,thumb-index finger,Precision pad abd 2,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,4.24,Side,Intermediate,adduction,Intermediate abd 2,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,1.2,Pad,Precision,tripod,Precision pad abd 2-3,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,0.64,Pad,Precision,tripod,Precision pad abd 2-3,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,3.12,Side,Intermediate,lateral tripod,Intermediate add 3,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,2.4,Side,Intermediate,lateral tripod,Intermediate add 3,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,1.6,Pad,Precision,tripod,Precision pad abd 2-3,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,0.56,Pad,Precision,tripod,Precision pad abd 2-3,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,2.6,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,1.72,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,0.88,Side,Intermediate,adduction,Intermediate abd 2,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,1.08,Palm,Power,adducted thumb,Power palm add 2-5,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,arranging object,weight,uuu,hold,10.96,Palm,Power,power sphere,Power palm abd 2-5,arranging,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,unplugging appliance,weight,txx,hold,2.0,Palm,Power,small diameter,Power palm abd 2-5,unplugging,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,plugging in appliance,weight,txx,use,9.0,Pad,Precision,tripod,Precision pad abd 2-3,plugging,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,plugging in,weight,txx,use,15.0,Palm,Power,power sphere,Power palm abd 2-5,plugging,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,plugging in cord,weight,txx,use,1.0,Pad,Precision,tripod,Precision pad abd 2-3,plugging,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,holding cleaning supplies,weight,uuu,hold,3.12,Side,Intermediate,lateral pinch,Intermediate add 2,holding,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,holding cleaning supplies,weight,uuu,hold,1.92,Side,Intermediate,lateral pinch,Intermediate add 2,holding,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,holding cleaning supplies,weight,uuu,hold,2.0,Side,Intermediate,lateral pinch,Intermediate add 2,holding,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,holding cleaning supplies,weight,uuu,hold,19.96,Side,Intermediate,lateral pinch,Intermediate add 2,holding,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,holding cord,weight,uuu,hold,4.0,Palm,Power,medium wrap,Power palm abd 2-5,holding,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,holding cord,weight,uuu,hold,13.0,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,holding cord,weight,uuu,hold,1.0,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,holding cord,weight,uuu,hold,4.0,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,holding part,weight,uuu,hold,4.88,Pad,Precision,tripod,Precision pad abd 2-3,holding,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,5.92,Pad,Precision,tripod,Precision pad abd 2-3,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.6,Side,Intermediate,lateral pinch,Intermediate add 2,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,2.92,Side,Intermediate,lateral pinch,Intermediate add 2,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,4.31,Side,Intermediate,lateral pinch,Intermediate add 2,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.28,Side,Intermediate,lateral pinch,Intermediate add 2,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.16,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.52,Side,Intermediate,adduction,Intermediate abd 2,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.16,Palm,Power,power sphere,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.8,Palm,Power,small diameter,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.24,Palm,Power,platform,platform,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,1.48,Side,Intermediate,lateral pinch,Intermediate add 2,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.4,Palm,Power,platform,platform,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,4.96,Side,Intermediate,lateral pinch,Intermediate add 2,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.2,Palm,Power,platform,platform,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.88,Palm,Power,small diameter,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.44,Palm,Power,platform,platform,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,1.16,Palm,Power,small diameter,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.52,Palm,Power,small diameter,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.76,Palm,Power,small diameter,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.28,Palm,Power,platform,platform,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,1.2,Palm,Power,medium wrap,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.56,Palm,Power,medium wrap,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.48,Palm,Power,medium wrap,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.76,Palm,Power,medium wrap,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.32,Palm,Power,platform,platform,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,1.0,Palm,Power,medium wrap,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.32,Palm,Power,large diameter,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.36,Palm,Power,platform,platform,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.48,Palm,Power,large diameter,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.54,Palm,Power,platform,platform,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,0.98,Palm,Power,large diameter,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,1.48,Palm,Power,platform,platform,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
power cord,15.0,0.9,0.9,b/c,squeezable,a,85.0,prolate,cylinder,vacuuming,interaction,uur,use,2.12,Palm,Power,medium wrap,Power palm abd 2-5,vacuuming,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
iron,15.0,6.5,3.5,c,rigid,non-round,1000.0,bladed,irregular,arranging object,weight,uuu,hold,4.0,Palm,Power,medium wrap,Power palm abd 2-5,arranging,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ironing board,15.0,3.5,3.5,b/c,rigid,a,1000.0,prolate,cylinder,arranging object,weight,uuu,hold,2.0,Pad,Power,extension type,Power pad abd 2-4,arranging,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ironing board,15.0,3.5,3.5,b/c,rigid,a,1000.0,prolate,cylinder,arranging object,weight,uuu,hold,4.0,Palm,Power,medium wrap,Power palm abd 2-5,arranging,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
wardrobe door,15.0,15.0,3.0,c,rigid,non-round,750.0,oblate,short prism,arranging object,weight,uuu,hold,1.0,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,arranging,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
book,15.0,15.0,2.75,c,rigid,non-round,585.0,oblate,short prism,arranging object,weight,uuu,hold,2.0,Side,Intermediate,lateral pinch,Intermediate add 2,arranging,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
book,15.0,15.0,2.75,c,rigid,non-round,585.0,oblate,short prism,arranging object,weight,uuu,hold,1.0,Side,Intermediate,lateral pinch,Intermediate add 2,arranging,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
book,15.0,15.0,2.75,c,rigid,non-round,585.0,oblate,short prism,arranging object,weight,uuu,hold,8.08,Pad,Power,extension type,Power pad abd 2-4,arranging,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
pencil,15.0,0.9,0.9,b/c,rigid,a,17.5,prolate,cylinder,arranging object,weight,uuu,hold,0.0,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,arranging,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pencil,15.0,0.9,0.9,b/c,rigid,a,17.5,prolate,cylinder,moving object,weight,uuu,hold,15.0,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,moving,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pencil,15.0,0.9,0.9,b/c,rigid,a,17.5,prolate,cylinder,writing,interaction,uur,use,5.7,Side,Precision,writing tripod,Precision side abd 3,writing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pencil,15.0,0.9,0.9,b/c,rigid,a,17.5,prolate,cylinder,writing,interaction,uur,use,11.1,Side,Precision,writing tripod,Precision side abd 3,writing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alarm clock,15.0,15.0,5.0,c,rigid,non-round,375.0,oblate,short prism,arranging object,weight,uuu,hold,2.0,Palm,Power,large diameter,Power palm abd 2-5,arranging,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alarm clock,15.0,15.0,5.0,c,rigid,non-round,375.0,oblate,short prism,arranging object,weight,uuu,hold,1.0,Palm,Power,large diameter,Power palm abd 2-5,arranging,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alarm clock,15.0,15.0,5.0,c,rigid,non-round,375.0,oblate,short prism,arranging object,weight,uuu,hold,0.0,Pad,Precision,tripod,Precision pad abd 2-3,arranging,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jewelry box,15.0,5.0,3.0,b/c,squeezable,non-round,95.0,bladed,irregular,arranging object,weight,uuu,hold,1.0,Pad,Precision,precision disk,Precision pad abd 2-5,arranging,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
jewelry box,15.0,5.0,3.0,b/c,squeezable,non-round,95.0,bladed,irregular,arranging object,weight,uuu,hold,1.0,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,arranging,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
jewelry box,15.0,5.0,3.0,b/c,squeezable,non-round,95.0,bladed,irregular,arranging object,weight,uuu,hold,2.0,Palm,Power,light tool,Power palm add 2-5,arranging,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
jewelry box,15.0,5.0,3.0,b/c,squeezable,non-round,95.0,bladed,irregular,arranging object,weight,uuu,hold,0.0,Pad,Power,ring,Power pad abd 2,arranging,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
laundry detergent bottle,12.5,6.5,6.5,b/c,squeezable,a,350.0,prolate,cylinder,arranging object,weight,uuu,hold,1.0,Pad,Power,ring,Power pad abd 2,arranging,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
laundry detergent bottle,12.5,6.5,6.5,b/c,squeezable,a,350.0,prolate,cylinder,arranging object,weight,uuu,hold,1.0,Pad,Precision,precision disk,Precision pad abd 2-5,arranging,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
laundry detergent bottle,12.5,6.5,6.5,b/c,squeezable,a,350.0,prolate,cylinder,arranging object,weight,uuu,hold,1.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,arranging,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
zipper,1.5,0.75,0.35,b/c,rigid,non-round,7.5,bladed,irregular,zipping jacket,interaction,trx,use,0.0,Side,Intermediate,lateral pinch,Intermediate add 2,zipping,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
placemat,15.0,15.0,0.4,c,squeezable,non-round,75.0,oblate,short prism,setting table,weight,uuu,hold,3.0,Side,Intermediate,lateral pinch,Intermediate add 2,setting,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
placemat,15.0,15.0,0.4,c,squeezable,non-round,75.0,oblate,short prism,setting table,weight,uuu,hold,3.0,Pad,Precision,precision disk,Precision pad abd 2-5,setting,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
placemat,15.0,15.0,0.4,c,squeezable,non-round,75.0,oblate,short prism,setting table,weight,uuu,hold,3.0,Pad,Precision,thumb-index finger,Precision pad abd 2,setting,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
placemat,15.0,15.0,0.4,c,squeezable,non-round,75.0,oblate,short prism,setting table,weight,uuu,hold,2.0,Pad,Precision,precision disk,Precision pad abd 2-5,setting,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
placemat,15.0,15.0,0.4,c,squeezable,non-round,75.0,oblate,short prism,setting table,weight,uuu,hold,3.0,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,setting,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
placemat,15.0,15.0,0.4,c,squeezable,non-round,75.0,oblate,short prism,setting table,weight,uuu,hold,8.0,Pad,Precision,precision disk,Precision pad abd 2-5,setting,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
placemat,15.0,15.0,0.4,c,squeezable,non-round,75.0,oblate,short prism,setting table,weight,uuu,hold,4.0,Pad,Precision,parallel extension,Precision pad add 2-5,setting,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
placemat,15.0,15.0,0.4,c,squeezable,non-round,75.0,oblate,short prism,setting table,weight,uuu,hold,15.0,Pad,Precision,precision disk,Precision pad abd 2-5,setting,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
placemat,15.0,15.0,0.4,c,squeezable,non-round,75.0,oblate,short prism,setting table,weight,uuu,hold,8.0,Pad,Precision,thumb-index finger,Precision pad abd 2,setting,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
